"date/time","branch"
11/11/2020 13:41:17,07640
11/11/2020 13:42:01,05417
11/11/2020 13:47:26,10664
11/11/2020 13:55:20,00844
11/11/2020 13:58:22,05880
11/11/2020 13:59:20,16121
11/11/2020 14:01:00,13990
11/11/2020 14:13:23,14309
11/11/2020 14:27:46,00899
11/11/2020 14:29:11,05798
11/11/2020 14:41:19,13016
11/11/2020 14:43:17,10211
11/11/2020 14:47:06,10506
11/11/2020 14:48:22,07175
11/11/2020 14:56:00,04516
11/11/2020 15:10:30,02460
11/11/2020 15:12:55,13068
11/11/2020 15:13:44,08229
11/11/2020 15:17:28,02461
11/11/2020 15:17:32,08051
11/11/2020 15:21:38,00135
11/11/2020 15:23:16,14142
11/11/2020 15:25:56,11469
11/11/2020 15:26:54,05244
11/11/2020 15:34:52,14305
11/11/2020 15:44:48,04384
11/11/2020 15:49:45,11067
11/11/2020 15:52:54,09195
11/11/2020 15:58:47,04055
11/11/2020 16:12:23,05891
11/11/2020 16:16:50,08837
11/11/2020 16:17:16,14020
11/11/2020 16:22:09,09953
11/11/2020 16:23:19,09409
11/11/2020 16:35:27,14696
11/11/2020 16:38:14,13681
11/11/2020 16:41:52,15569
11/11/2020 16:42:17,13287
11/11/2020 16:49:56,04988
11/11/2020 16:50:44,15545
11/11/2020 16:53:47,14559
11/11/2020 16:57:22,15854
11/11/2020 17:02:42,07672
11/11/2020 17:08:53,11869
11/11/2020 17:08:54,06781
11/11/2020 17:09:11,15080
11/11/2020 17:14:53,02081
11/11/2020 17:15:46,02510
11/11/2020 17:22:17,05330
11/11/2020 17:26:31,06972
11/11/2020 17:38:40,10288
11/11/2020 17:40:02,03698
11/11/2020 17:44:01,11176
11/11/2020 17:44:20,06252
11/11/2020 17:45:45,15105
11/11/2020 17:47:28,06252
11/11/2020 17:50:49,14231
11/11/2020 17:51:10,13245
11/11/2020 17:51:29,08233
11/11/2020 17:55:47,14895
11/11/2020 17:56:22,14130
11/11/2020 18:01:39,15922
11/11/2020 18:03:46,00899
11/11/2020 18:05:35,10544
11/11/2020 18:10:50,06653
11/11/2020 18:13:25,07573
11/11/2020 18:20:07,13567
11/11/2020 18:25:37,00738
11/11/2020 18:26:30,10288
11/11/2020 18:32:12,11693
11/11/2020 18:45:10,01133
11/11/2020 18:52:37,10121
11/11/2020 19:00:21,10158
11/11/2020 19:06:51,06333
11/11/2020 19:06:53,05689
11/11/2020 19:22:05,11959
11/11/2020 19:23:27,10915
11/11/2020 19:25:07,03473
11/11/2020 19:33:02,07682
11/11/2020 19:34:09,00479
11/11/2020 19:37:23,09270
11/11/2020 19:38:30,03047
11/11/2020 19:42:22,12056
11/11/2020 19:46:20,10414
11/11/2020 19:46:56,15854
11/11/2020 19:58:18,03307
11/11/2020 20:00:16,14743
11/11/2020 20:01:20,13658
11/11/2020 20:16:21,08782
11/11/2020 20:29:29,11053
11/11/2020 20:34:27,01690
11/11/2020 20:41:18,04233
11/11/2020 20:44:48,13003
11/11/2020 20:56:37,03298
11/11/2020 21:55:40,10734
11/11/2020 21:58:14,05788
11/11/2020 22:17:28,04429
08/11/2020 23:07:09,15044
09/11/2020 00:29:34,14343
09/11/2020 06:50:42,03261
09/11/2020 06:58:27,10867
09/11/2020 07:17:58,10883
09/11/2020 07:21:01,09342
09/11/2020 07:38:50,13139
09/11/2020 07:49:11,04955
09/11/2020 07:50:19,10242
09/11/2020 08:04:26,14961
09/11/2020 08:22:56,09120
09/11/2020 08:25:35,15099
09/11/2020 08:29:20,01885
09/11/2020 08:57:44,13807
09/11/2020 09:01:58,08784
09/11/2020 09:06:26,01308
09/11/2020 09:20:55,04934
09/11/2020 09:23:35,05458
09/11/2020 09:30:57,04596
09/11/2020 09:46:39,06320
09/11/2020 09:59:43,14633
09/11/2020 10:09:41,09874
09/11/2020 10:13:58,10331
09/11/2020 10:14:18,08486
09/11/2020 10:17:13,02737
09/11/2020 10:21:44,09129
09/11/2020 10:24:21,09723
09/11/2020 10:24:49,08474
09/11/2020 10:47:18,02488
09/11/2020 10:52:14,15312
09/11/2020 10:55:05,11234
09/11/2020 11:08:17,13645
09/11/2020 11:09:04,06534
09/11/2020 11:10:14,05218
09/11/2020 11:12:27,14427
09/11/2020 11:15:45,03132
09/11/2020 11:25:33,01660
09/11/2020 11:40:28,03504
09/11/2020 11:44:19,11624
09/11/2020 11:48:11,09915
09/11/2020 11:49:27,12178
09/11/2020 11:53:26,07652
09/11/2020 11:54:55,07652
09/11/2020 11:56:09,06174
09/11/2020 11:57:40,09867
09/11/2020 12:03:45,03349
09/11/2020 12:05:38,13014
09/11/2020 12:10:53,14855
09/11/2020 12:11:30,14330
09/11/2020 12:12:27,07171
09/11/2020 12:13:50,10599
09/11/2020 12:15:41,00206
09/11/2020 12:16:06,10828
09/11/2020 12:17:26,03682
09/11/2020 12:23:06,03151
09/11/2020 12:26:54,07079
09/11/2020 12:31:51,05557
09/11/2020 12:45:29,11857
09/11/2020 12:48:49,11983
09/11/2020 12:49:48,09078
09/11/2020 12:51:27,10630
09/11/2020 12:52:02,06268
09/11/2020 12:52:12,14259
09/11/2020 12:56:14,04631
09/11/2020 12:56:59,09674
09/11/2020 13:02:18,14434
09/11/2020 13:02:51,14419
09/11/2020 13:03:10,02990
09/11/2020 13:09:09,12176
09/11/2020 13:10:41,05197
09/11/2020 13:17:25,12006
09/11/2020 13:28:21,14696
09/11/2020 13:28:23,05589
09/11/2020 13:37:33,10528
09/11/2020 13:39:43,00706
09/11/2020 13:54:31,07176
09/11/2020 13:55:45,15171
09/11/2020 13:57:00,10594
09/11/2020 13:57:38,10331
09/11/2020 13:59:53,02049
09/11/2020 14:06:02,06729
09/11/2020 14:14:27,04606
09/11/2020 14:16:29,15453
09/11/2020 14:19:18,09730
09/11/2020 14:21:55,05302
09/11/2020 14:25:47,04281
09/11/2020 14:27:53,14633
09/11/2020 14:28:51,14775
09/11/2020 14:29:39,08410
09/11/2020 14:38:42,06784
09/11/2020 14:46:11,03328
09/11/2020 14:47:13,12183
09/11/2020 14:48:04,14770
09/11/2020 14:51:19,14662
09/11/2020 14:57:28,14311
09/11/2020 15:02:20,08269
09/11/2020 15:09:39,14235
09/11/2020 15:19:39,13602
09/11/2020 15:22:28,11745
09/11/2020 15:31:00,13482
09/11/2020 15:41:44,09815
09/11/2020 15:42:52,10683
09/11/2020 15:43:19,09002
09/11/2020 15:43:38,08992
09/11/2020 15:47:31,10253
09/11/2020 15:55:52,13239
09/11/2020 15:57:23,08671
09/11/2020 15:59:23,00552
09/11/2020 15:59:57,15613
09/11/2020 16:03:53,09286
09/11/2020 16:07:08,10642
09/11/2020 16:08:11,08092
09/11/2020 16:12:01,05561
09/11/2020 16:13:25,03057
09/11/2020 16:13:49,10911
09/11/2020 16:13:51,13463
09/11/2020 16:21:21,15090
09/11/2020 16:22:30,15090
09/11/2020 16:24:42,15766
09/11/2020 16:28:29,06441
09/11/2020 16:35:04,04832
09/11/2020 16:36:05,07591
09/11/2020 16:37:18,12133
09/11/2020 16:44:41,11896
09/11/2020 16:50:04,15301
09/11/2020 16:58:34,05218
09/11/2020 16:59:15,08150
09/11/2020 17:00:06,08418
09/11/2020 17:00:19,10087
09/11/2020 17:10:05,09285
09/11/2020 17:12:39,14544
09/11/2020 17:15:28,10254
09/11/2020 17:17:02,03353
09/11/2020 17:17:48,09778
09/11/2020 17:19:43,08905
09/11/2020 17:21:35,15545
09/11/2020 17:22:36,02510
09/11/2020 17:24:48,10578
09/11/2020 17:28:16,02029
09/11/2020 17:30:15,11234
09/11/2020 17:30:18,14381
09/11/2020 17:31:02,09650
09/11/2020 17:35:48,13036
09/11/2020 17:39:14,12038
09/11/2020 17:42:15,05401
09/11/2020 17:46:27,11918
09/11/2020 17:50:47,07667
09/11/2020 17:56:02,13020
09/11/2020 17:57:07,02122
09/11/2020 18:00:17,00314
09/11/2020 18:00:28,15882
09/11/2020 18:02:34,12196
09/11/2020 18:03:57,08767
09/11/2020 18:04:56,05685
09/11/2020 18:05:33,13406
09/11/2020 18:12:21,14696
09/11/2020 18:19:07,10077
09/11/2020 18:20:29,13013
09/11/2020 18:20:37,07696
09/11/2020 18:22:41,13557
09/11/2020 18:23:23,03193
09/11/2020 18:23:27,13288
09/11/2020 18:24:20,13083
09/11/2020 18:24:21,05390
09/11/2020 18:24:33,07183
09/11/2020 18:26:54,08760
09/11/2020 18:30:37,15099
09/11/2020 18:31:25,03677
09/11/2020 18:44:01,04779
09/11/2020 18:52:11,09311
09/11/2020 18:55:21,00824
09/11/2020 18:56:34,07691
09/11/2020 19:01:16,12140
09/11/2020 19:05:19,08062
09/11/2020 19:05:59,02582
09/11/2020 19:06:12,01937
09/11/2020 19:07:31,01937
09/11/2020 19:08:17,16081
09/11/2020 19:08:41,01937
09/11/2020 19:16:15,06671
09/11/2020 19:19:32,05782
09/11/2020 19:26:29,01651
09/11/2020 19:35:26,08819
09/11/2020 19:37:49,12169
09/11/2020 19:39:55,02216
09/11/2020 19:40:33,06820
09/11/2020 19:41:53,11758
09/11/2020 19:45:03,00965
09/11/2020 19:45:09,03236
09/11/2020 19:52:36,06041
09/11/2020 19:54:51,14425
09/11/2020 19:54:52,09130
09/11/2020 20:10:18,07828
09/11/2020 20:13:56,01301
09/11/2020 20:15:31,10479
09/11/2020 20:17:54,14595
09/11/2020 20:23:04,08629
09/11/2020 20:25:54,10694
09/11/2020 20:31:26,01101
09/11/2020 20:32:18,11252
09/11/2020 20:40:05,15259
09/11/2020 20:46:41,11049
09/11/2020 20:53:42,10838
09/11/2020 20:58:01,15401
09/11/2020 20:58:39,15515
09/11/2020 21:00:19,06757
09/11/2020 21:05:11,13149
09/11/2020 21:15:42,03079
09/11/2020 21:28:09,01666
09/11/2020 21:41:38,03473
09/11/2020 21:50:23,02241
09/11/2020 21:54:49,02719
08/11/2020 06:10:08,11902
08/11/2020 06:31:19,03016
08/11/2020 06:35:59,10952
08/11/2020 07:34:47,06707
08/11/2020 07:41:02,00594
08/11/2020 07:46:37,10068
08/11/2020 08:04:16,07105
08/11/2020 08:10:30,07120
08/11/2020 08:12:53,04831
08/11/2020 08:30:20,03964
08/11/2020 08:43:36,08577
08/11/2020 09:12:13,07904
08/11/2020 09:12:45,10503
08/11/2020 09:14:41,03448
08/11/2020 09:15:16,04724
08/11/2020 09:15:19,15330
08/11/2020 09:17:54,12042
08/11/2020 09:22:23,10724
08/11/2020 09:29:30,10611
08/11/2020 09:34:38,04819
08/11/2020 09:38:43,07829
08/11/2020 09:49:38,14075
08/11/2020 09:50:26,05657
08/11/2020 10:06:14,10618
08/11/2020 10:07:29,11067
08/11/2020 10:14:04,14435
08/11/2020 10:23:01,13104
08/11/2020 10:23:33,05172
08/11/2020 10:28:24,09819
08/11/2020 10:30:45,09414
08/11/2020 10:30:52,14861
08/11/2020 10:41:32,15981
08/11/2020 10:41:50,03197
08/11/2020 10:41:52,14529
08/11/2020 10:42:20,03929
08/11/2020 10:47:07,07769
08/11/2020 10:52:09,12017
08/11/2020 11:26:47,09762
08/11/2020 11:27:59,14430
08/11/2020 11:32:09,14911
08/11/2020 11:37:00,00151
08/11/2020 11:43:43,00808
08/11/2020 11:49:26,08058
08/11/2020 11:52:32,00962
08/11/2020 11:55:51,02488
08/11/2020 11:55:53,05111
08/11/2020 11:57:12,08352
08/11/2020 11:59:38,14856
08/11/2020 12:03:02,14130
08/11/2020 12:06:16,03183
08/11/2020 12:11:16,08577
08/11/2020 12:12:45,13766
08/11/2020 12:13:51,14885
08/11/2020 12:15:12,15858
08/11/2020 12:19:36,03082
08/11/2020 12:20:20,05028
08/11/2020 12:35:17,06844
08/11/2020 12:54:10,01001
08/11/2020 12:55:33,05569
08/11/2020 12:55:39,01001
08/11/2020 12:59:07,07962
08/11/2020 13:02:36,10575
08/11/2020 13:06:39,10361
08/11/2020 13:12:16,13349
08/11/2020 13:13:32,07651
08/11/2020 13:14:40,04067
08/11/2020 13:34:05,15089
08/11/2020 13:38:53,09336
08/11/2020 13:41:38,15549
08/11/2020 13:42:36,10096
08/11/2020 13:43:30,10219
08/11/2020 13:51:04,07734
08/11/2020 13:54:08,11290
08/11/2020 14:02:06,06140
08/11/2020 14:09:25,07573
08/11/2020 14:13:11,10954
08/11/2020 14:14:24,09893
08/11/2020 14:21:41,09643
08/11/2020 14:22:27,06466
08/11/2020 14:26:20,09251
08/11/2020 14:27:04,09563
08/11/2020 14:27:51,11359
08/11/2020 14:28:30,14002
08/11/2020 14:31:01,11393
08/11/2020 14:34:52,06943
08/11/2020 14:36:08,15549
08/11/2020 14:38:05,15602
08/11/2020 14:38:11,05563
08/11/2020 14:39:36,15383
08/11/2020 14:44:33,14038
08/11/2020 14:44:58,09602
08/11/2020 14:47:33,01601
08/11/2020 14:50:21,13787
08/11/2020 14:50:47,00149
08/11/2020 14:51:09,16075
08/11/2020 14:55:47,09566
08/11/2020 15:00:10,06428
08/11/2020 15:06:57,03383
08/11/2020 15:07:47,04811
08/11/2020 15:09:26,03731
08/11/2020 15:14:11,13472
08/11/2020 15:19:19,01133
08/11/2020 15:22:24,15874
08/11/2020 15:22:27,04701
08/11/2020 15:25:24,13069
08/11/2020 15:27:04,09454
08/11/2020 15:29:25,04621
08/11/2020 15:39:08,05179
08/11/2020 15:52:33,13971
08/11/2020 15:54:58,09824
08/11/2020 15:55:40,07120
08/11/2020 16:04:04,09093
08/11/2020 16:12:24,13644
08/11/2020 16:12:48,00254
08/11/2020 16:16:01,13396
08/11/2020 16:31:22,05968
08/11/2020 16:34:20,08760
08/11/2020 16:35:30,04230
08/11/2020 16:47:02,13482
08/11/2020 16:47:05,10129
08/11/2020 16:50:56,00736
08/11/2020 16:51:08,04669
08/11/2020 17:07:54,03884
08/11/2020 17:10:44,10129
08/11/2020 17:12:33,10822
08/11/2020 17:13:02,04708
08/11/2020 17:16:02,10644
08/11/2020 17:19:46,13848
08/11/2020 17:24:58,14250
08/11/2020 17:30:26,06441
08/11/2020 17:36:25,15378
08/11/2020 17:44:16,05395
08/11/2020 17:44:27,01490
08/11/2020 17:45:22,00198
08/11/2020 17:49:23,15868
08/11/2020 17:50:00,13960
08/11/2020 17:51:15,07351
08/11/2020 17:55:36,16132
08/11/2020 17:58:05,09135
08/11/2020 18:08:37,06789
08/11/2020 18:08:51,06646
08/11/2020 18:09:27,10346
08/11/2020 18:12:58,10723
08/11/2020 18:18:41,13714
08/11/2020 18:18:44,02144
08/11/2020 18:24:58,10025
08/11/2020 18:26:09,13225
08/11/2020 18:26:28,07579
08/11/2020 18:34:52,14416
08/11/2020 18:38:06,08337
08/11/2020 18:46:10,08120
08/11/2020 18:49:31,09708
08/11/2020 18:53:19,06588
08/11/2020 18:59:56,05854
08/11/2020 19:03:02,15524
08/11/2020 19:03:17,15854
08/11/2020 19:11:55,07174
08/11/2020 19:16:24,14226
08/11/2020 19:17:03,07579
08/11/2020 19:18:28,05068
08/11/2020 19:20:08,00314
08/11/2020 19:20:23,03862
08/11/2020 19:27:25,00294
08/11/2020 19:30:45,03236
08/11/2020 19:37:15,02410
08/11/2020 19:38:51,14890
08/11/2020 19:51:28,04832
08/11/2020 19:59:17,01463
08/11/2020 20:13:04,07379
08/11/2020 20:14:13,02300
08/11/2020 20:23:12,14229
08/11/2020 20:23:48,15488
08/11/2020 20:37:39,04424
08/11/2020 20:39:04,11675
08/11/2020 20:42:35,02737
08/11/2020 20:42:59,03735
08/11/2020 20:45:21,15365
08/11/2020 20:47:11,11317
08/11/2020 20:52:43,11952
08/11/2020 21:03:51,10331
08/11/2020 21:03:51,05448
08/11/2020 21:05:31,05448
08/11/2020 21:14:57,07861
08/11/2020 21:23:46,03758
08/11/2020 21:48:44,07628
08/11/2020 21:50:43,06549
08/11/2020 22:08:06,01659
08/11/2020 22:45:02,15106
07/11/2020 04:18:07,11347
07/11/2020 07:37:17,03687
07/11/2020 07:37:55,12134
07/11/2020 07:49:37,01428
07/11/2020 07:51:26,03045
07/11/2020 07:52:25,16132
07/11/2020 07:55:55,14944
07/11/2020 08:11:08,13262
07/11/2020 08:13:22,08929
07/11/2020 08:15:07,09513
07/11/2020 08:16:38,15442
07/11/2020 08:19:19,12186
07/11/2020 08:27:43,06061
07/11/2020 08:37:51,04511
07/11/2020 08:48:53,07818
07/11/2020 08:52:34,09559
07/11/2020 09:04:06,03794
07/11/2020 09:14:49,00470
07/11/2020 09:37:30,02492
07/11/2020 09:42:20,06718
07/11/2020 09:57:26,07758
07/11/2020 10:02:50,13284
07/11/2020 10:08:25,09280
07/11/2020 10:20:14,14115
07/11/2020 10:22:07,08502
07/11/2020 10:22:08,11402
07/11/2020 10:37:00,14343
07/11/2020 10:49:37,06437
07/11/2020 10:57:32,08705
07/11/2020 11:04:10,11061
07/11/2020 11:18:49,04531
07/11/2020 11:26:27,13766
07/11/2020 11:27:04,11169
07/11/2020 11:31:14,11899
07/11/2020 11:33:34,05028
07/11/2020 11:35:42,03621
07/11/2020 11:38:36,15217
07/11/2020 11:43:36,08279
07/11/2020 11:45:59,06824
07/11/2020 11:48:16,13267
07/11/2020 11:52:58,10773
07/11/2020 11:54:45,10858
07/11/2020 11:59:27,06437
07/11/2020 12:02:01,06240
07/11/2020 12:04:30,11933
07/11/2020 12:05:32,00738
07/11/2020 12:06:09,14373
07/11/2020 12:18:50,03177
07/11/2020 12:20:20,08711
07/11/2020 12:25:45,06789
07/11/2020 12:25:56,03907
07/11/2020 12:28:14,13837
07/11/2020 12:29:00,02755
07/11/2020 12:37:30,05754
07/11/2020 12:48:11,06647
07/11/2020 12:56:12,10534
07/11/2020 13:00:40,03177
07/11/2020 13:05:50,02077
07/11/2020 13:11:43,11147
07/11/2020 13:12:24,07846
07/11/2020 13:16:30,08328
07/11/2020 13:16:45,05121
07/11/2020 13:22:23,09458
07/11/2020 13:42:18,01036
07/11/2020 13:43:22,14390
07/11/2020 13:50:08,11966
07/11/2020 14:00:51,15144
07/11/2020 14:01:28,00069
07/11/2020 14:02:11,15144
07/11/2020 14:04:53,05028
07/11/2020 14:07:22,15015
07/11/2020 14:09:54,16132
07/11/2020 14:10:58,11249
07/11/2020 14:20:55,10826
07/11/2020 14:22:23,11788
07/11/2020 14:33:28,06775
07/11/2020 14:40:54,08286
07/11/2020 14:42:54,15992
07/11/2020 14:42:57,05601
07/11/2020 14:50:49,07351
07/11/2020 14:51:06,05727
07/11/2020 14:53:58,02103
07/11/2020 14:58:07,14059
07/11/2020 14:58:46,11097
07/11/2020 15:06:00,13240
07/11/2020 15:06:10,08760
07/11/2020 15:07:25,00679
07/11/2020 15:12:08,14990
07/11/2020 15:12:23,14250
07/11/2020 15:16:47,15677
07/11/2020 15:17:25,13389
07/11/2020 15:17:58,00329
07/11/2020 15:22:29,04186
07/11/2020 15:26:11,15144
07/11/2020 15:29:03,12109
07/11/2020 15:29:39,07351
07/11/2020 15:32:15,06894
07/11/2020 15:38:55,10448
07/11/2020 15:45:09,14616
07/11/2020 15:47:33,00111
07/11/2020 15:54:01,10723
07/11/2020 15:55:36,06136
07/11/2020 15:56:39,10253
07/11/2020 15:57:22,07316
07/11/2020 15:58:08,10253
07/11/2020 16:01:30,15249
07/11/2020 16:03:21,11335
07/11/2020 16:03:24,07216
07/11/2020 16:03:33,15846
07/11/2020 16:04:27,07216
07/11/2020 16:12:36,11219
07/11/2020 16:18:54,10435
07/11/2020 16:28:03,02385
07/11/2020 16:30:13,03872
07/11/2020 16:33:24,07652
07/11/2020 16:34:42,07082
07/11/2020 16:36:09,05103
07/11/2020 16:47:31,04146
07/11/2020 16:48:18,07880
07/11/2020 16:57:53,15345
07/11/2020 16:59:56,12143
07/11/2020 17:01:33,11556
07/11/2020 17:08:40,05754
07/11/2020 17:12:50,04483
07/11/2020 17:20:20,02829
07/11/2020 17:21:16,06136
07/11/2020 17:24:04,01296
07/11/2020 17:30:28,04503
07/11/2020 17:37:44,05262
07/11/2020 17:41:47,10188
07/11/2020 17:46:14,15525
07/11/2020 17:49:14,01601
07/11/2020 17:49:57,01705
07/11/2020 17:50:51,02046
07/11/2020 17:58:35,11520
07/11/2020 18:01:25,01046
07/11/2020 18:03:25,11520
07/11/2020 18:03:31,07195
07/11/2020 18:04:12,14924
07/11/2020 18:07:02,02304
07/11/2020 18:12:02,09247
07/11/2020 18:12:09,04186
07/11/2020 18:15:55,05144
07/11/2020 18:19:16,14997
07/11/2020 18:23:19,06708
07/11/2020 18:29:37,15950
07/11/2020 18:31:43,08691
07/11/2020 18:34:18,10234
07/11/2020 18:34:21,14670
07/11/2020 18:37:26,11550
07/11/2020 18:38:54,03475
07/11/2020 18:42:49,12003
07/11/2020 18:50:49,05969
07/11/2020 18:57:00,13514
07/11/2020 18:58:38,00124
07/11/2020 19:07:02,08707
07/11/2020 19:09:04,06566
07/11/2020 19:10:00,13335
07/11/2020 19:10:53,15023
07/11/2020 19:10:58,00316
07/11/2020 19:30:18,09867
07/11/2020 19:31:44,15682
07/11/2020 19:35:15,04710
07/11/2020 19:43:40,05692
07/11/2020 19:49:26,02948
07/11/2020 19:56:39,06620
07/11/2020 19:57:58,06620
07/11/2020 19:59:08,06620
07/11/2020 20:01:18,06620
07/11/2020 20:03:05,15542
07/11/2020 20:03:21,06231
07/11/2020 20:04:20,08725
07/11/2020 20:07:36,10911
07/11/2020 20:15:37,14204
07/11/2020 20:21:36,11952
07/11/2020 20:44:56,08925
07/11/2020 20:57:07,07290
07/11/2020 21:01:36,11952
07/11/2020 21:07:32,08278
07/11/2020 21:14:39,06238
07/11/2020 21:20:57,11261
07/11/2020 21:55:07,13016
07/11/2020 22:56:23,16022
06/11/2020 03:37:43,05125
06/11/2020 06:11:50,10469
06/11/2020 06:14:58,09142
06/11/2020 06:21:16,01528
06/11/2020 06:35:52,00115
06/11/2020 06:54:16,07262
06/11/2020 07:02:09,10242
06/11/2020 07:24:11,08667
06/11/2020 07:29:17,09249
06/11/2020 07:45:24,07887
06/11/2020 07:48:27,01935
06/11/2020 07:49:44,03817
06/11/2020 07:50:14,06697
06/11/2020 08:14:06,13572
06/11/2020 08:18:25,09343
06/11/2020 08:19:32,04934
06/11/2020 08:20:06,06039
06/11/2020 08:20:46,09343
06/11/2020 08:25:02,08100
06/11/2020 08:26:26,06295
06/11/2020 08:41:02,06193
06/11/2020 08:55:23,01829
06/11/2020 08:55:55,04702
06/11/2020 09:14:57,05210
06/11/2020 09:15:00,04507
06/11/2020 09:21:29,07734
06/11/2020 09:28:44,15232
06/11/2020 09:37:02,10753
06/11/2020 09:44:17,13028
06/11/2020 09:55:40,10761
06/11/2020 09:59:41,09107
06/11/2020 10:03:56,06565
06/11/2020 10:06:54,01665
06/11/2020 10:09:23,10249
06/11/2020 10:18:46,02607
06/11/2020 10:19:28,13951
06/11/2020 10:24:44,07845
06/11/2020 10:33:54,15869
06/11/2020 10:34:12,04113
06/11/2020 10:34:48,04176
06/11/2020 10:43:02,02434
06/11/2020 11:04:04,10112
06/11/2020 11:11:05,02867
06/11/2020 11:19:10,15895
06/11/2020 11:22:32,01472
06/11/2020 11:25:34,04625
06/11/2020 11:26:01,04584
06/11/2020 11:42:54,11548
06/11/2020 11:50:12,07675
06/11/2020 11:52:09,00228
06/11/2020 11:57:46,06039
06/11/2020 12:00:11,01838
06/11/2020 12:04:07,10188
06/11/2020 12:04:44,16109
06/11/2020 12:09:26,06089
06/11/2020 12:15:38,00085
06/11/2020 12:16:48,03430
06/11/2020 12:19:06,02295
06/11/2020 12:19:28,05682
06/11/2020 12:20:18,06136
06/11/2020 12:21:37,05715
06/11/2020 12:21:46,15184
06/11/2020 12:32:43,15688
06/11/2020 12:48:55,06205
06/11/2020 12:49:08,12196
06/11/2020 12:53:17,08571
06/11/2020 12:54:42,08474
06/11/2020 13:00:18,10277
06/11/2020 13:10:22,04398
06/11/2020 13:13:42,03638
06/11/2020 13:15:29,13790
06/11/2020 13:49:20,15596
06/11/2020 13:52:38,06274
06/11/2020 13:53:58,06274
06/11/2020 14:03:30,00756
06/11/2020 14:08:36,03791
06/11/2020 14:14:06,15173
06/11/2020 14:24:46,10646
06/11/2020 14:27:31,08101
06/11/2020 14:33:03,16075
06/11/2020 14:33:48,02541
06/11/2020 14:35:17,15789
06/11/2020 14:35:22,07573
06/11/2020 14:35:44,09400
06/11/2020 14:37:28,03635
06/11/2020 14:38:38,09776
06/11/2020 14:39:49,00286
06/11/2020 14:59:13,11136
06/11/2020 15:04:52,03963
06/11/2020 15:05:56,08560
06/11/2020 15:09:51,06813
06/11/2020 15:16:45,15029
06/11/2020 15:25:28,09954
06/11/2020 15:43:05,13883
06/11/2020 15:51:10,10577
06/11/2020 15:55:20,05982
06/11/2020 16:04:15,14371
06/11/2020 16:09:45,14378
06/11/2020 16:16:48,05109
06/11/2020 16:19:11,02198
06/11/2020 16:25:16,14308
06/11/2020 16:26:44,01988
06/11/2020 16:27:42,04143
06/11/2020 16:29:40,13132
06/11/2020 16:29:42,14664
06/11/2020 16:30:08,13555
06/11/2020 16:34:58,05765
06/11/2020 16:39:26,08914
06/11/2020 16:41:32,08368
06/11/2020 16:41:58,11319
06/11/2020 16:42:17,11652
06/11/2020 16:44:11,11053
06/11/2020 16:45:21,11053
06/11/2020 16:49:08,08964
06/11/2020 16:49:47,04238
06/11/2020 16:51:51,02335
06/11/2020 16:52:16,09516
06/11/2020 16:58:07,15515
06/11/2020 17:03:56,07532
06/11/2020 17:04:14,15882
06/11/2020 17:08:43,08636
06/11/2020 17:10:41,08100
06/11/2020 17:11:51,08100
06/11/2020 17:30:19,08289
06/11/2020 17:31:53,08436
06/11/2020 17:33:13,06916
06/11/2020 17:43:42,00977
06/11/2020 17:48:44,13557
06/11/2020 17:51:16,13572
06/11/2020 17:52:40,13814
06/11/2020 17:54:07,06254
06/11/2020 17:54:11,04429
06/11/2020 17:57:43,08655
06/11/2020 18:00:25,07838
06/11/2020 18:03:37,09233
06/11/2020 18:06:54,11849
06/11/2020 18:16:09,07838
06/11/2020 18:18:19,06441
06/11/2020 18:19:54,11406
06/11/2020 18:25:05,16048
06/11/2020 18:30:00,03660
06/11/2020 18:32:35,08050
06/11/2020 18:37:02,00583
06/11/2020 18:37:28,11598
06/11/2020 18:42:08,00230
06/11/2020 18:45:32,10773
06/11/2020 18:46:18,04728
06/11/2020 18:48:31,09473
06/11/2020 18:53:29,07863
06/11/2020 18:53:41,13581
06/11/2020 18:59:26,04637
06/11/2020 19:03:49,15099
06/11/2020 19:03:50,15303
06/11/2020 19:06:30,10911
06/11/2020 19:16:11,06429
06/11/2020 19:36:07,14875
06/11/2020 19:37:56,02169
06/11/2020 19:40:10,04670
06/11/2020 19:46:00,10577
06/11/2020 19:48:25,15143
06/11/2020 19:49:00,10577
06/11/2020 19:49:51,00393
06/11/2020 19:52:35,02169
06/11/2020 19:53:01,02512
06/11/2020 19:53:39,06269
06/11/2020 19:54:31,02512
06/11/2020 20:01:01,02512
06/11/2020 20:10:09,10371
06/11/2020 20:12:58,01217
06/11/2020 20:15:15,00395
06/11/2020 20:18:25,04645
06/11/2020 20:25:10,08948
06/11/2020 20:26:18,11560
06/11/2020 20:28:40,07212
06/11/2020 20:33:09,14830
06/11/2020 20:39:45,08222
06/11/2020 20:47:12,07247
06/11/2020 21:09:17,10331
06/11/2020 21:17:52,09247
06/11/2020 21:18:33,14503
04/11/2020 23:08:18,01842
04/11/2020 23:25:24,09595
05/11/2020 00:50:58,15906
05/11/2020 06:07:20,09023
05/11/2020 06:18:33,11297
05/11/2020 06:36:20,15102
05/11/2020 06:51:53,11935
05/11/2020 07:17:56,15345
05/11/2020 07:29:43,15408
05/11/2020 07:36:51,09752
05/11/2020 07:37:30,11512
05/11/2020 07:56:34,14940
05/11/2020 07:59:27,12051
05/11/2020 08:03:39,14150
